DEPT,GR,LLD,LLS,DTC,DTS,NPHI,RHOB,DCALI_FINAL,WELL
5028.6,111.46,1019.82,4124.83,57.73213,102.6253444,0.08,2.6,0.06,Well 11
3742.8,128.75,29487.04,36840.28,51.45792,98.05392701,0.03,2.62,0.21,Well 11
3680.1552,84.1898,150.2688,73.149,53.40184,98.92496,0.1192,2.5745,0.6926,Well 1
4739.7,73.57,117.06,14.31,,,,,,Well 9
5250.6,118.8553,1900.5768,23.0275,48.5386,,6.6391,2.7162,0.2828,Well 4
4241.1,116.0416,422.7289,245.2303,,,7.7224,2.7132,0.0621,Well 4
3820.65,89.49,395.8,196.15,51.98201885,94.04670934,0.07,2.66,0.13,Well 12
3981.6,66.81,437.61,2.59,,,,,,Well 9
5331.6,53.29,735.35,1425.63,52.04485327,93.11141701,0.04,2.58,0.04,Well 8
5003.55,112.41,10547.98,2339.98,,,,,,Well 6
4015.05,106.74,1000,259.34,,,,,,Well 2
6918.15,130.05,1944.66,755.9,48.66996492,89.25114969,0.04,2.65,0.21,Well 8
4459.05,50.5,84.85,44.24,62.59674,100.0032862,0.23,2.54,0.19,Well 11
5268.15,147,237.2,169.72,54.08229888,,0.06,2.49,0.19,Well 8
5800.95,121.79,4966.41,3.81,55.61617898,101.5833428,0.1,2.51,0.59,Well 8
3713.531,172.318,7659.986,497.414,60.709,,0.09,2.555,0.054,Well 3
4019.55,89.94091034,323.4923096,47.34832764,54.96321106,91.3489151,0.109999999,2.709959984,0.189940065,Well 5
5032.35,122.8677,3947.1502,476.5673,49.9181,,2.2824,2.7412,0.2586,Well 4
4673.346,63.98671,809.3607,70.51038,54.24098118,97.93486362,0.10182,2.71363,0.12396,Well 10
3582.15,105.2226,244.2787,4.91809988,52.2357,,8.7521,2.6802,0.2049,Well 4
3625.35,114.23,644.47,95.21,56.43876,93.30232824,0.05,2.67,0.28,Well 11
5766.6,145.09,3728.87,235.3,53.79501157,90.58183488,0.03,2.68,0.12,Well 8
6049.2,96.53,513.82,173.72,52.84698498,89.8364563,0.03,2.7,0.11,Well 8
4442.4,101.53,1784.96,81.9,,,,,,Well 9
3736.05,92.1339,218.6769,32.5602,51.7614,,8.78,2.6791,0.1133,Well 4
4344.75,108.57,1008.51,674.33,,,,,,Well 6
4853.4,120.56,1044.51,110.73,,,,,,Well 6
4964.25,91.27,2839.69,15281.33,55.52474,101.848906,0.08,2.58,0.03,Well 11
4059.9,84.57,2966.38,14.5,,,,,,Well 9
4830.75,91.98,797.23,407.04,,,,,,Well 6
3501.238,118.795,8734.928,804.437,49.687,92.233,0.049,2.657,0.235,Well 3
4809.9,71.18,9766.64,15.31,,,,,,Well 9
4139.3364,135.9433,317.2644,0.1,52.94277935,93.42640617,0.08723,2.62712,0.39067,Well 10
5265.3,113.4674,1873.8005,717.8467,50.6017,,2.6044,2.746,0.1862,Well 4
3724.351,168.951,636.53,47.353,54.261,,0.055,2.596,-0.006,Well 3
3996.385,139.494,1304.192,178.362,52.682,93.76,0.08,2.318,-1.854,Well 3
4032.9,85.71,141.14,87.65,53.32310255,96.67901239,0.06,2.58,0.32,Well 12
4827.3,116.3828,156.754,83.6339,,,17.4568,2.4872,0.0968,Well 4
4323.3,95.83,2031.97,963.01,49.20598672,89.80594008,0.03,2.64,0.12,Well 12
3913.05,165.45,97.76,6.04,61.98566,93.28606601,0.15,2.45,0.84,Well 11
4297.05,93.94,547.05,277.97,,,,,,Well 7
4033.95,78.34,10912.5,934.71,52.29465073,95.38013076,0.05,2.61,0.2,Well 12
4323.45,110.7598,4301.0664,57.5013,53.4289,,5.0245,2.7075,0.3595,Well 4
4321.05,120.9,217.87,102.97,,,,,,Well 2
5012.7,58.34,494.47,11.65,58.43479196,110.5975114,0.12,2.52,0.59,Well 8
6988.35,101.15,34.04,10.59,62.587575,105.3424959,0.15,2.41,0.32,Well 8
3594.6,67.22,201.15,0.88,,,,,,Well 9
3997.7568,85.22342682,3909.953613,67.28544617,49.46818161,90.43148041,0.140000001,2.768506765,0.169886813,Well 5
4328.6172,135.3361,6836.672,251.3555,52.05651188,92.45308987,0.04469,2.69165,0.04734,Well 10
4541.7,88.8331,364.9191,269.9637,53.4784,,8.6803,2.7179,0.2569,Well 4
3495.3,204.27,1000,274.15,,,,,0.1702,Well 2
5016.15,86.7,11745.65,32.06,,,,,,Well 9
4321.35,198.22,364.64,166.67,,,,,,Well 2
4435.8,51.77,64.65,101.77,62.71119,,0.21,2.54,0.09,Well 11
4253.85,118.6448,2136.7511,2.078,49.9742,,6.2692,2.5321,1.2077,Well 4
3883.152,96.0875,1121.3994,9.923000336,54.95066,101.51316,0.0999,2.6524,0.9004,Well 1
4701.15,108.34,241.51,5145.6,51.40730042,,0.03,2.64,0.03,Well 8
3619.6524,122.1948319,1337.574829,352.0159912,55.53660202,,0.110166669,2.600999832,0.27133286,Well 5
3925.65,120.6039,142.7162,165.1975,,,6.102,2.7017,0.3726,Well 4
4468.05,65.94,58.36,313.75,,,,,,Well 7
5970.45,148.12,12543.6,4719.9,52.09312682,95.56155764,0.02,2.69,0.66,Well 8
6574.5,131.96,136653.6,55.42,51.4124092,87.79783071,0.02,2.71,0.11,Well 8
4141.8,186.74,1000,393.24,,,,,,Well 2
4351.35,140.2,663.52,11422.79,55.55444,94.63612976,0.1,2.54,0.07,Well 11
3370.95,29.42,0.100000001,0.100000001,59.31080073,,0.27,2.57,0.1,Well 12
3934.35,86.2,9064.6,1461.13,51.66113178,94.57358278,0.02,2.69,0.11,Well 12
4325.4168,161.3170624,3862.316162,70.27500916,53.29345322,91.08066559,0.119999997,2.638873339,0.149859831,Well 5
5538,107.8284,174.9445,2.696,55.9939,,14.0623,2.4025,0.4506,Well 4
4386.6816,265.6372,172.9204,0.1,60.0207468,,0.04164,2.58053,0.17782,Well 10
3458.7,115.86,318.1400146,112300,59.87557858,97.65597612,0.1,2.51,0.14,Well 12
4359.3,68.68,533.26,127.99,,,,,,Well 7
4889.1,119.3357,36.7944,25.896,64.4659,,11.1606,2.6703,0.2451,Well 4
4552.95,104.46,5385.67,1438.82,,,,,,Well 6
4984.5,45.55,114.83,0.9,58.99507117,111.8446887,0.18,2.34,0.47,Well 8
4340.85,109.46,269.41,153.26,,,,,,Well 2
5010.3,84.29,14136.4,10.26,,,,,,Well 9
4141.1652,94.5654,2381.4187,8.372200012,51.72837,93.2647,0.0506,2.6626,0.4216,Well 1
4330.5,85.78,50.58,18.36,56.7091,,0.24,2.5,0.34,Well 11
5136.1848,88.35175,2308.227,50000,52.12214703,89.24744664,0.07544,2.74286,0.12679,Well 10
4826.4,116.5202,271.746,199.0939,,,7.0301,2.6959,0.0512,Well 4
5086.0452,82.40598,16398.55,15.23416,51.58970096,86.15243913,0.03932,2.70711,0.17745,Well 10
4186.95,71.03,1819.41,52.85,,,,,,Well 9
4239.9,75.45,1371.85,1300.81,55.20919234,95.25092643,0.06,2.67,0.07,Well 12
4716.78,66.49153,1888.322,151.1359,52.49055643,92.89866798,0.06746,2.65577,0.03693,Well 10
5196.9,118.3618,1635.3709,629.6748,52.7199,,4.6701,2.7452,0.1136,Well 4
4343.25,81.03,2327.43,181.54,,,,,,Well 9
4046.25,117.74,1393.52,1272.6,58.25009,123.3615475,0.07,2.59,0.01,Well 11
3404.55,106.97,68.70999908,1469.16,61.60906606,102.8815352,0.11,2.51,0.34,Well 12
4128,61.62,258.59,64.88,,,,,,Well 7
3734.2572,82.92353821,18139.35547,112.9583893,54.88356018,95.88945007,0.159513325,2.690000057,0.18243362,Well 5
4441.95,80.72,661.1,2622.14,51.22567082,,0.04,2.72,0.14,Well 8
5077.95,76.66,328.06,189.5,56.13610771,,0.08,2.57,0.42,Well 8
3522.3,119.77,153.6000061,25.64,59.32127,98.41251525,0.13,2.51,0.31,Well 11
5635.35,108.56,394509.2,37.8,52.7127472,,0.03,2.59,0.33,Well 8
4818.9,73.5,174.54,61.93,,,,,,Well 9
5451.15,91.76,2898.4,1394.25,51.86688214,,0.02,2.65,0.15,Well 8
3393.491,105.3,940.437,138.547,52.249,96.282,0.079,2.642,0.266,Well 3
4034.25,84.39,513.82,32.07,,,,,,Well 6
3934.5,87.62,3510.18,777.41,51.8146332,95.40664283,0.02,2.67,0.08,Well 12
4753.05,121.27,666.77,95553.69,52.66582873,,0.02,2.62,0.01,Well 8
4570.35,114.92,999.34,51.3,54.83186,90.14803323,0.05,2.6,0.18,Well 11
5001,77.43,11148.58,34.3,,,,,,Well 9
5163.6,100.77,11911.25,755.81,53.13487835,,0.03,2.52,0.25,Well 8
4540.4532,92.95657,784.4361,0.1,57.65801519,100.1769352,0.08706,2.67353,0.12462,Well 10
3861.6,151.63,1680.45,187479.8,53.52654,100.9362165,0.04,2.58,0.07,Well 11
4060.8,80.03,50.13,19.83,53.45464,103.6159228,0.24,2.5,0.35,Well 11
4491.6852,139.1312,15882.12,177.1975,50.30193621,90.58384533,0.02911,2.62175,0.06363,Well 10
3399.3,171.29,137.24,60.59,,,,,0.379,Well 2
5257.05,68.54,113.64,464.27,50.86924792,,0.04,2.54,0.08,Well 8
4385.4,90.21,447.19,4397.33,54.78119089,98.43714693,0.1,2.6,0.16,Well 8
4896,108.5199,90.8474,52.934,58.6905,,19.6863,2.6967,0.2537,Well 4
4469.4,112.56,1541.82,21.08,,,,,,Well 9
3739.8,92.53,2953.32,213.32,55.44843391,86.50634163,0.05,2.63,0.17,Well 12
3734.85,69.85,192.1199951,1.95,,,,,,Well 6
3519.9828,96.139,913.1844,118.9282,52.36946,90.5668,0.0568,2.7237,0.6845,Well 1
3825.45,79.22,266.3900146,2.08,,,,,,Well 6
3917.442,88.5187,2157.082,15.37609959,50.95292,87.65247,0.0452,2.7463,0.4791,Well 1
3250.997,46.117,6626.291016,46379.793,,,0.732,1.832,0.282,Well 3
3939.15,83.42,41.92,0.31,,,,,,Well 9
4908,75.06,30722.68,52.54,,,,,,Well 9
4581.75,107.349,6592.6661,838.1072,52.4219,,4.524,2.7386,0.2443,Well 4
6317.25,87.21,446.15,22.94,57.8848864,101.5916893,0.06,2.62,0.12,Well 8
4963.2,114.6524,1152.8771,421.4937,54.0187,,6.3769,2.6988,0.03,Well 4
3785.55,125.4025,294.7813,177.4384,53.2635,,7.4779,2.694,0.2653,Well 4
4715.85,114.9733,224.7998,178.1802,49.0078,,6.1572,2.7153,0.1604,Well 4
4401.7692,263.4866,7020.181,394.8955,52.84539329,84.27902656,0.0225,2.55348,0.01548,Well 10
4068.9276,114.2427902,1461.694092,78.73345184,55.69425964,95.58280182,0.140000001,2.663693428,0.136306629,Well 5
3769.8,166.46,329.95,117.23,,,,,,Well 2
4598.55,124,519.98,10.53,,,,,,Well 9
4264.152,237.1228,11711.88,266.6933,53.13372929,90.0538878,0.02241,2.56313,-0.01016,Well 10
5082.9972,82.40598,8681.34,23.42994,52.14459154,89.08519467,0.05777,2.73136,0.14403,Well 10
6152.4,107.04,259.27,13.01,54.76518799,99.04145969,0.06,2.61,0.3,Well 8
4584.75,42.99,282.36,8.45,51.61009928,97.00884213,0.08,2.61,0.26,Well 8
4268.7,65.27,0.699999988,0.200000003,60.41325748,108.873978,0.14,2.44,0.59,Well 8
4083.6,98.63,1000,323.96,,,,,,Well 2
3889.8,105.1807,494.4531,256.3998,53.4619,,3.2744,2.7527,0.2935,Well 4
4012.2,113.5501,448.1083,175.0387,,,8.6413,2.6546,0.4119,Well 4
5659.35,124.0231,287.4883,176.0907,59.4189,,5.5868,2.7396,0.1435,Well 4
3992.88,78.2492218,1222.394165,36.7047081,56.29573822,95.24847412,0.182006672,2.564013243,0.207993418,Well 5
3625.65,72.57,207.53,32.49,54.55890268,91.5297758,0.19,2.39,0.71,Well 12
4151.376,95.746,6549.4478,9.345700264,51.30924,91.37395,0.0605,2.7144,0.5061,Well 1
4018.05,73.32,3838.8,5807.67,,,,,,Well 7
4181.2464,105.5196,14938.5557,10.40629959,50.14811,88.44485,0.0377,2.7278,0.34,Well 1
3935.85,90.98,20123.62,3202,51.46312892,87.47809097,0.04,2.66,0.1,Well 12
4992.7764,79.24332,2717.737,36.34465,52.71870818,87.13022945,0.04947,2.78722,0.09881,Well 10
4454.7,100.67,306.55,1999.18,62.17485,102.2207741,0.1,2.54,0.07,Well 11
4262.1,88.64,4370.37,39.74,,,,,,Well 9
5058.45,108.04,2164.66,199.18,,,,,,Well 6
3363.0108,42.2342,0.0064,0.022,91.80345,162.89917,0.4257,4.6288,0.6188,Well 1
4974.9,116.45,3887.56,50.63,,,,,,Well 6
5534.25,91.99,447.48,1.05,57.66922,98.89432955,0.08,2.46,1.11,Well 11
3767.7,47.26,332.64,14.99,,,,,,Well 9
4042.8,104.34,278.3,33.75,,,,,,Well 7
4132.5,114.6918,1268.3243,163.3462,51.7308,,5.1475,2.6921,0.4036,Well 4
3709.873,174.342,4059.684,430.916,59.567,,0.072,2.577,0.248,Well 3
5176.95,105.01,370.53,140.03,51.71154163,94.17662921,0.04,2.48,0.13,Well 8
4337.1,95.41,3871.38,1314.41,50.48920165,86.13017173,0.03,2.68,0.12,Well 12
6835.05,106.54,110.02,61.64,56.18775865,96.60957118,0.05,2.6,0.11,Well 8
5220.9,60.09,391.25,164.18,52.40492056,,0.04,2.55,0.25,Well 8
4925.7,110.005,463.1732,27.5879,51.3869,,4.6389,2.7434,0.0276,Well 4
7067.55,102.91,46.69,18.11,59.05179869,109.532885,0.1,2.49,0.3,Well 8
3686.1,70.09,322.8200073,65.72,,,,,,Well 7
3681,92.3717,481.081,2.1491,51.0232,,4.071,2.6665,0.6309,Well 4
5683.8,88.11,264969.4,1604.45,52.46955079,91.06478551,0.01,2.71,0.05,Well 8
6148.35,106.59,3360.94,27.06,51.28851955,88.35273551,0.02,2.77,0.2,Well 8
4776.15,74.0415,0.8732,0.4063,55.7911,,27.5897,2.5303,0.5017,Well 4
4009.5,95.73,160.81,524.83,59.64715,92.53616575,0.06,2.64,0.09,Well 11
4157.25,86.29,3045.98,1832.5,55.10701068,98.14490982,0.03,2.69,0.08,Well 12
4053.3828,100.6823,2628.0215,14.16349983,54.01336,92.6388,0.0845,2.6754,0.4706,Well 1
4102.65,84.57,10842.66,477.28,51.08083738,91.01578499,0.04,2.62,0.22,Well 12
4328.7,99.85,608.41,325.09,,,,,,Well 6
6157.5,113.97,2621.34,28.98,54.70747348,93.81973213,0.04,2.74,0.19,Well 8
5168.85,98.14,683.59,2835.4,53.58129234,,0.06,2.52,0.1,Well 8
5214.9,75.52,222.1,207.29,55.27343513,,0.06,2.5,0.11,Well 8
4262.4,91.77,2665.6,33.08,,,,,,Well 9
4351.35,90.51,2259.68,1365.69,52.88609539,,0.08,2.71,-0.06,Well 8
4548.0732,104.2915,393.4002,0.1,56.69151517,95.74721045,0.08594,2.67177,0.10719,Well 10
7189.2,112.02,73.3,27.16,59.81828551,102.1251537,0.08,2.54,0.31,Well 8
4606.05,109.4839,641.6028,641.5458,,,4.7672,2.7426,0.1793,Well 4
5828.85,98.49,1252.9,13.49,54.38940018,,0.02,2.76,0.17,Well 8
3803.55,91.79,530.8300171,1.54,,,,,,Well 6
4013.4,80.97,5341.46,2880.71,55.98578751,91.31811241,0.03,2.71,0.14,Well 12
4706.55,69.16,4142.26,13.44,,,,,,Well 9
3459.9372,113.1903,442.8003,56.2696,54.33205,98.92822,0.0788,2.6239,2.0798,Well 1
5016.9,121.8843,1527.4329,2021.5163,,,,2.7446,0.1428,Well 4
4936.3884,72.10839,18346.56,44.86037,52.66300729,88.88221436,0.05246,2.75369,0.11083,Well 10
4358.7924,138.7517,23681.35,158.5237,52.44678106,88.69511633,0.04619,2.73317,0.0995,Well 10
6699,116.43,1467.32,323.94,50.74183823,90.27342811,0.04,2.63,0.16,Well 8
4111.5,61.81,8.36,2.27,,,,,,Well 9
5024.1,48.5,51.96,16.52,57.72189538,111.1741778,0.13,2.6,0.69,Well 8
4204.8684,168.9812927,23295.51953,47.76720047,54.48682785,92.12926483,0.069133334,2.637166739,0.200633287,Well 5
4573.35,68.63,7497.02,1686.96,,,,,,Well 7
5268.3,128.26,1250.99,1136.13,53.83316,95.42924013,0.1,2.53,0.12,Well 11
4932.45,9.26,5466.36,211.25,48.4389473,88.05946992,0.03,2.74,0.09,Well 8
5582.85,120.1438,19051.9124,2096.054,50.7529,,4.8248,2.7599,0.1255,Well 4
4086.6,81.63,2537,591.96,52.39381748,92.71246226,0.06,2.6,0.12,Well 12
4914.3,74.96,45744.65,28.61,,,,,,Well 9
3719.1696,80.9314,8213.3975,2324.521,52.53308,94.43485,0.0739,2.7252,0.4299,Well 1
5336.7,65.73,1172.36,511.15,51.90268413,95.89624969,0.02,2.54,0.09,Well 8
3384.45,164.08,80.5,44.47,,,,,0.6923,Well 2
3918.75,90.7359,325.2687,49.8594,,,12.7987,2.444,0.379,Well 4
4812.45,114.31,2547.8,10203.32,,,,,,Well 6
7039.05,107.46,459.33,9.13,58.01848404,98.90302409,0.09,2.49,0.34,Well 8
5229.15,94.58,356798.8,7817.16,51.72256112,,0.04,2.48,-0.02,Well 8
3568.2,89.6221,13.4975996,0.585200012,69.0553,,17.1317,2.4548,1.1041,Well 4
5017.2,94.86,6287.07,27.92,,,,,,Well 9
4578.5532,122.2807,258.7241,0.1,55.91082224,101.5640789,0.07529,2.65001,0.28079,Well 10
6261.15,126.44,302.95,3171.08,53.10442773,91.69431252,0.02,2.74,0.12,Well 8
3403.397,115.767,1066.374,297.935,51.096,92.927,0.118,2.648,0.167,Well 3
4072.2,69.58,326.47,221.06,55.17389903,104.4954748,0.1,2.62,0.18,Well 12
3810,77.0466,3292.0737,19.14179993,51.52079,88.89761,0.0755,2.7135,0.886,Well 1
5043.9,57.88,27.44,2.74,60.32722014,115.7753216,0.23,2.27,0.43,Well 8
4947,111.4488,2955.305,2607.7867,45.6574,,2.9185,2.761,0.043,Well 4
4158.6912,137.1578,21907.27,0.1,52.82201344,97.44974294,0.05047,2.78283,0.28365,Well 10
5222.1,117.68,493.2,21.69,56.43624,101.3776174,0.15,2.43,0.37,Well 11
4048.2012,83.68369,15.29023,2.3248,62.81795989,,0.11258,2.60049,0.27468,Well 10
5853.6,118.71,113.02,18.51,60.96882497,111.657991,0.07,2.49,0.31,Well 8
6298.65,101.57,2300.84,6.72,50.40556987,87.7881074,0.01,2.67,0.2,Well 8
4833.8232,84.40477,50000,86.09772,50.31243383,89.19185835,0.0515,2.76247,0.10551,Well 10
5423.4,86.97,626.76,172.52,60.40106,104.972552,0.11,2.56,0.09,Well 11
5913.3,166.05,312.1,188.11,54.97138319,,0.03,2.46,0.05,Well 8
6170.4,106.4,803.31,26664.41,51.10872632,88.07527307,0.02,2.72,0.14,Well 8
6298.8,102.85,2339.29,7.91,50.61316534,87.9824911,0.01,2.68,0.16,Well 8
6530.4,106.38,22293.18,19.53,51.72191007,88.23369701,0.02,2.56,0.09,Well 8
4038.7524,214.9356,1245.2542,16.44680023,53.05415,90.81511,0.0272,2.5994,0.6325,Well 1
4798.314,75.44815,49803.75,787.3301,51.21258276,86.64702076,0.03864,2.73807,0.04597,Well 10
5017.2,119.261,3530.0231,3583.31,,,,2.7478,0.133,Well 4
4440.75,98.56,555.83,42.43,,,,,,Well 9
5601.75,115.8408,673.3456,159.8872,52.2905,,8.8473,2.7296,0.1686,Well 4
3913.35,86.47,14875.52,137.55,,,,,,Well 7
4226.9664,109.559,15711.2832,10.48289967,50.72677,84.50925,0.0394,2.6838,0.34,Well 1
5117.55,89.97,806.32,455.83,,,,,,Well 6
4700.7,81.81,1996.1,19.83,,,,,,Well 9
4581.75,43.98,679.96,247.38,49.80068654,89.39970906,0.11,2.66,0.09,Well 8
4062.3,74.31,347.51,1346.45,,,,,,Well 7
4780.3308,106.6445,84.76101,0.1,57.12340327,93.97097795,0.0813,2.62872,0.19363,Well 10
4128.2112,124.3493271,799.1751099,32.58950806,55.76865387,94.45343018,0.150000006,2.608173132,0.202693373,Well 5
4671.75,93.14,976.4,718.24,,,,,,Well 7
6696.3,114.47,26137.69,324.55,55.69374211,90.51435646,0.03,2.62,0.16,Well 8
4132.9356,200.8321381,2161.489258,48.9499855,53.13137054,93.15076447,0.100000002,2.549046516,0.13618654,Well 5
3554.425,140.828,1608.721,332.465,56.077,95.888,0.063,2.598,0.128,Well 3
6238.2,104.81,418.82,1598.27,53.00013742,91.38712669,0.02,2.74,0.14,Well 8
3361.0296,37.0667,0.0062,0.0224,84.37717,148.57375,0.3207,4.6288,0.615,Well 1
7131.6,67.96,121.18,29.4,58.9543248,102.8525442,0.11,2.58,0.3,Well 8
4182.75,180.71,1000,388.91,,,,,,Well 2
3615,83.58,602.37,188.13,53.51677344,85.07032465,0.06,2.59,0.35,Well 12
5006.55,116.8159,1086.2971,248.0506,49.8311,,5.7048,2.7304,0.1458,Well 4
4455.75,105.2739,166.3132,140.3765,54.8713,,8.6425,2.7161,0.2229,Well 4
4918.8,98.68,2907.38,1377.99,54.39921,91.85422976,0.06,2.62,0.1,Well 11
3759.6,91.63,438.3599854,13.29,,,,,,Well 6
5135.4,101.57,1755.34,13793.07,58.02046,102.3981892,0.12,2.45,0.13,Well 11
4319.3208,57.39328384,941.3495483,58.75349426,55.70075989,97.48620606,0.179453328,2.675273418,0.040546615,Well 5
3850.35,77.22,7214.8,52.74,,,,,,Well 9
3987.8508,103.4098,1328.166,14.8828001,53.6921,95.64576,0.0696,2.6833,0.517,Well 1
5121.45,84.08,454.62,413.03,61.65786,102.9840435,0.12,2.54,0.13,Well 11
4187.25,47.73,200.22,199.94,55.50808722,93.09592882,0.14,2.57,0.11,Well 12
4530.6996,94.80356,41330.14,113.3932,53.49710357,91.87346412,0.05711,2.64103,0.06361,Well 10
6124.35,105.87,99.85,8.43,54.38802052,96.61707433,0.03,2.73,0.08,Well 8
4725.45,112.5807,75.4348,70.5647,57.2723,,9.7972,2.6878,0.2401,Well 4
4838.55,72.02,175.83,19.11,,,,,,Well 9
4260.15,86.09,193.41,335.31,59.84827,95.81850596,0.13,2.55,0.14,Well 11
4440.75,86.82,85.89,32.85,57.73265102,,0.08,2.59,0.38,Well 12
5056.95,97.93,10240.12,4487.81,65.80376,95.63437415,0.05,2.62,0.08,Well 11
4865.4,91.978,31.5992,18.1023,,,16.3587,2.5595,0.5012,Well 4
6248.1,112.77,427.52,14190.86,52.02029001,93.73664906,0.03,2.75,0.14,Well 8
3898.6968,88.9046,252.5145,9.33259964,55.59298,100.23055,0.0965,2.6365,0.521,Well 1
4263.75,90.98,29930.02,817.41,56.41062003,89.53308155,0.03,2.71,0.08,Well 12
6136.95,111.36,3413.15,36.88,51.60801634,89.05151764,0.02,2.71,0.15,Well 8
4152.9,165.6,666.64,186.55,,,,,,Well 2
4959.45,110.14,6017.53,1717.39,54.02813,94.28117942,0.06,2.58,0.05,Well 11
4117.05,118.75,769.58,637.79,50.13871,100.0039342,0.04,2.63,-0.01,Well 11
4606.5,103.3,682.62,197.87,,,,,,Well 6
3835.8,151.67,12817.97,9859.54,55.78752,99.65322344,0.04,2.65,0.14,Well 11
3872.7,150.16,616.13,192.05,,,,,,Well 2
4404,133.51,957.91,3691.85,53.96221,90.8380484,0.07,2.52,0.04,Well 11
4433.55,37.54,53.38,11.82,,,,,,Well 9
3789.6,146.85,8624.96,22541.29,55.69452,100.0379409,0.03,2.64,0.13,Well 11
4467.6,103.1,282.15,16.6,,,,,,Well 9
4800.6,71.9,12571.59,27.45,,,,,,Well 9
4309.4148,75.9197464,389.3552551,41.68289948,55.1774559,99.78655243,0.145673335,2.702693462,0.102693506,Well 5
5359.8,103.8699,134.3931,98.4766,56.7053,,6.8558,2.7244,0.2171,Well 4
3753.9,95.29,852.2000122,4.25,,,,,,Well 6
4028.7,109.19,444.43,816.15,64.0867,111.1074636,0.09,2.61,0.02,Well 11
5152.5,120.16,5364.77,412.85,57.16647,93.17737297,0.05,2.65,0.1,Well 11
4114.95,79.32,58.67,1.71,,,,,,Well 6
4117.95,68.54,55.98,3.82,,,,,,Well 9
6655.5,96.66,26.61,16.92,58.32299979,102.7884763,0.05,2.63,0.14,Well 8
6854.7,115.2,6831.51,46448.75,52.00181171,89.38808181,0.01,2.75,0.24,Well 8
5505.45,91.96,397.84,158.76,59.03554,96.85541969,0.09,2.52,0.12,Well 11
4393.95,217.94,5067.53,5076.63,,,,,,Well 6
6034.8,139.63,2109.45,195.57,54.11070444,94.82870858,0.03,2.67,0.46,Well 8
4050.45,89.63,1163.42,1820.3,,,,,,Well 7
4299.966,140.0421,4517.223,0.1,56.64228008,,0.09153,2.614,0.05095,Well 10
4809.15,71.65,4770.79,25.3,,,,,,Well 9
3978.0972,105.5094,315.0253,13.78209972,54.86885,97.92176,0.0877,2.6536,0.7094,Well 1
7154.85,103.94,321215.3,6.88,50.76943886,87.00843016,0.02,2.63,0.52,Well 8
4299.9,171.75,205.79,108.58,,,,,,Well 2
3713.55,77.76,220,9.79,,,,,,Well 6
3748.5,137.71,1111.72,357.65,53.93957,99.94212551,0.03,2.65,0.17,Well 11
3817.3152,187.8343506,750.1443481,132.075531,53.63967896,93.0774231,0.057686664,2.60768652,0.123059697,Well 5
4558.5,93.57,1426.95,459.99,,,,,,Well 6
5377.95,78.85,675.12,291.96,50.77585938,,0.02,2.73,0.24,Well 8
4329.6,115.39,466.83,264.79,,,,,,Well 6
5220,126.1723,280.6673,430.6462,52.0681,,5.7375,2.6839,0.437,Well 4
3629.85,312.42,1000,137.46,,,,,-0.0125,Well 2
3724.35,97.2804,482.0742,150.9171,52.5321,,5.3594,2.7319,0.226,Well 4
3678,76.98,8600.93,14.72,,,,,,Well 9
4878.9336,92.98187,2448.753,52.83931,51.20337318,89.24240512,0.07263,2.72886,0.11417,Well 10
4041.4956,265.8475,744.5598,16.68540001,55.27941,92.42719,0.0126,2.5687,0.5298,Well 1
3858.15,83.69,1577.88,703.86,58.36485436,94.62773003,0.06,2.56,0.25,Well 12
3946.093,161.778,3433.169,292.568,54.454,99.571,0.078,2.342,-2.058,Well 3
5190.45,112.2019,1849.6491,492.8671,49.4367,,4.4339,2.7814,0.1574,Well 4
3740.55,71.56,141,3.18,,,,,,Well 9
4179.1128,129.5536957,656.3730469,32.08966065,55.77132034,96.45410156,0.119999997,2.609999895,0.175159946,Well 5
3831.15,146.94,1000,607.68,,,,,,Well 2
3568.35,226.88,333.3,163.56,,,,,0.0919,Well 2
4370.55,120.9343,275.3651,105.1348,,,2.6471,2.721,0.4373,Well 4
4855.5,124.57,9004.85,5189.75,57.92136,102.7941087,0.05,2.61,0.06,Well 11
5869.2,99.78,21404.45,210.36,51.62529677,88.80004654,0.03,2.67,0.17,Well 8
4537.5,66.88,35449.28,507.7,49.12518974,88.42876756,0.09,2.82,0.24,Well 8
4284,183.03,42.76,45.11,,,,,,Well 2
7039.2,108.74,598.29,16.83,57.99467255,98.2345378,0.07,2.49,0.25,Well 8
3731.7,128.95,2758.34,354.53,56.4343,104.615464,0.08,2.53,0.26,Well 11
6283.65,145.12,456.41,6185.67,51.52790878,89.85035244,0.01,2.7,0.12,Well 8
5417.55,110.298,252.5617,0.4916,53.1557,,2.4258,2.3739,1.4939,Well 4
6380.25,105.68,1755.97,12260.27,50.82618362,88.03274945,0.02,2.7,0.17,Well 8
3942.75,84.43,5291.71,4394.28,54.35599131,100.083006,0.03,2.71,0.09,Well 12
4199.7,105.45,251.62,16.12,,,,,,Well 6
4873.05,107.57,263.87,65.31,,,,,,Well 6
5502.6,86.18,577.69,520.02,53.42094,91.92522761,0.09,2.59,0.09,Well 11
4083.1008,100.8477,547.2276,15.04810047,54.5669,99.43952,0.0492,2.7222,0.5127,Well 1
5528.1,83.1,667.54,1.98,54.97898,96.5672085,0.09,2.47,0.79,Well 11
3678.15,79.53,4764.98,16.59,,,,,,Well 9
